post_id,creator_id,creator_location,creator_connections,creator_topic_interests,creator_format_preferences,creator_creator_preferences,creator_expertise_levels,content,timestamp,likes,comments,shares,avg_time_spent,topics,content_format,content_length,location,sentiment_pos,sentiment_neg,sentiment_neu,sentiment_compound,engagement_score,hours_since_post,content_length_category,sentiment_category,num_topics,num_creator_connections,top_topic
p084,u184,"(21.2787,81.8661)","['u182', 'u186']","{'meditation': 0.8, 'sound_healing': 0.9}","{'audio': 0.9, 'video': 0.6}","{'u182': 0.7, 'u186': 0.8}","{'sound_healing': 0.9, 'meditation': 0.8}","""Tibetan singing bowls: Frequency healing session""",2025-05-25 06:30:00,78.0,16.0,9.0,48.3,"['meditation', 'singing', 'healing']",audio,520.0,"(21.2787,81.8661)",0.89,0.01,0.1,0.87,137.0,917.0170169447223,long,positive,3,2,meditation
p085,u185,"(26.8207,80.9126)","['u183', 'u187']","{'food_photography': 0.8, 'styling': 0.9}","{'image': 0.9, 'video': 0.6}","{'u183': 0.8, 'u187': 0.7}","{'styling': 0.9, 'food_photography': 0.8}","""Monsoon street food: Artistic plating showcase""",2025-05-24 13:15:00,142.0,28.0,22.0,19.8,"['food', 'photography', 'styling']",image,175.0,"(26.8207,80.9126)",0.85,0.02,0.13,0.82,264.0,934.2670169447223,medium,positive,3,2,food
p086,u186,"(12.9141,77.6101)","['u184', 'u188']","{'natural_dyeing': 0.8, 'textiles': 0.9}","{'image': 0.8, 'video': 0.7}","{'u184': 0.8, 'u188': 0.7}","{'textiles': 0.9, 'natural_dyeing': 0.8}","""Indigo dye workshop: Traditional shibori patterns""",2025-05-23 14:20:00,87.0,20.0,15.0,30.4,"['indigo', 'dyeing', 'shibori']",image,250.0,"(12.9141,77.6101)",0.79,0.03,0.18,0.75,172.0,957.1836836113889,medium,positive,3,2,indigo
p087,u187,"(25.3176,82.9739)","['u185', 'u189']","{'wing_suit_flying': 0.9, 'skydiving': 0.8}","{'video': 0.9, 'image': 0.8}","{'u185': 0.9, 'u189': 0.6}","{'wing_suit_flying': 0.9, 'skydiving': 0.8}","""Wingsuit proximity flight: Canyon navigation""",2025-05-22 15:30:00,234.0,48.0,39.0,27.2,"['wingsuit', 'flying', 'extreme']",video,320.0,"(25.3176,82.9739)",0.86,0.05,0.09,0.8,447.0,980.0170169447223,long,positive,3,2,wingsuit
p088,u188,"(17.4065,78.4772)","['u186', 'u190']","{'breadmaking': 0.8, 'sourdough': 0.9}","{'video': 0.7, 'image': 0.8}","{'u186': 0.7, 'u188': 0.8}","{'sourdough': 0.9, 'breadmaking': 0.8}","""Wild yeast sourdough: Ancient grains experiment""",2025-05-25 08:45:00,96.0,22.0,18.0,34.1,"['sourdough', 'bread', 'ancient']",video,360.0,"(17.4065,78.4772)",0.82,0.02,0.16,0.79,194.0,914.7670169447223,long,positive,3,2,sourdough
p089,u189,"(23.0225,72.5714)","['u187', 'u191']","{'crystal_healing': 0.8, 'energy_work': 0.9}","{'image': 0.8, 'audio': 0.7}","{'u187': 0.6, 'u191': 0.8}","{'energy_work': 0.8, 'crystal_healing': 0.9}","""Crystal grid meditation: Full moon energy""",2025-05-24 22:30:00,68.0,17.0,8.0,39.7,"['crystals', 'healing', 'fullmoon']",image,290.0,"(23.0225,72.5714)",0.76,0.04,0.2,0.71,126.0,925.0170169447223,medium,positive,3,2,crystals
p090,u190,"(30.3165,78.0322)","['u188', 'u192']","{'rock_balancing': 0.9, 'zen_art': 0.8}","{'image': 0.9, 'video': 0.7}","{'u188': 0.8, 'u192': 0.7}","{'zen_art': 0.8, 'rock_balancing': 0.9}","""Himalayan stone balance: Gravity defying art""",2025-05-23 07:40:00,153.0,31.0,24.0,26.1,"['balance', 'stones', 'himalayan']",image,200.0,"(30.3165,78.0322)",0.87,0.02,0.11,0.84,287.0,963.8503502780557,medium,positive,3,2,balance
p091,u191,"(15.4909,73.8278)","['u189', 'u193']","{'candle_making': 0.8, 'aromatherapy': 0.9}","{'video': 0.7, 'image': 0.8}","{'u189': 0.8, 'u193': 0.7}","{'aromatherapy': 0.9, 'candle_making': 0.8}","""Essential oil candles: Lavender harvest blend""",2025-05-22 17:20:00,104.0,25.0,19.0,31.8,"['candles', 'aromatherapy', 'lavender']",video,330.0,"(15.4909,73.8278)",0.83,0.02,0.15,0.8,211.0,978.1836836113889,long,positive,3,2,candles
p092,u192,"(26.7606,88.3953)","['u190', 'u194']","{'electronic_music': 0.9, 'synthesizers': 0.8}","{'audio': 0.9, 'video': 0.7}","{'u190': 0.8, 'u194': 0.9}","{'synthesizers': 0.8, 'electronic_music': 0.9}","""Modular synth ambient: Night soundscape creation""",2025-05-25 20:45:00,147.0,33.0,26.0,41.2,"['electronic', 'synth', 'ambient']",audio,480.0,"(26.7606,88.3953)",0.81,0.03,0.16,0.77,291.0,902.7670169447223,long,positive,3,2,electronic
p093,u193,"(18.1096,83.3394)","['u191', 'u195']","{'butterfly_gardening': 0.8, 'pollinator': 0.9}","{'image': 0.8, 'video': 0.7}","{'u191': 0.7, 'u195': 0.8}","{'pollinator': 0.9, 'butterfly_gardening': 0.8}","""Monarch butterfly garden: Migration stopover""",2025-05-24 09:25:00,126.0,29.0,23.0,28.7,"['butterfly', 'garden', 'monarch']",image,240.0,"(18.1096,83.3394)",0.84,0.02,0.14,0.81,253.0,938.1003502780557,medium,positive,3,2,butterfly
p094,u194,"(24.6408,73.7350)","['u192', 'u196']","{'glass_etching': 0.8, 'decorative_art': 0.9}","{'image': 0.9, 'video': 0.6}","{'u192': 0.7, 'u196': 0.8}","{'decorative_art': 0.9, 'glass_etching': 0.8}","""Acid etched wine glasses: Geometric patterns""",2025-05-23 13:55:00,89.0,21.0,14.0,24.3,"['glass', 'etching', 'geometric']",image,180.0,"(24.6408,73.7350)",0.78,0.03,0.19,0.74,173.0,957.6003502780557,medium,positive,3,2,glass
p095,u195,"(20.5937,78.9629)","['u193', 'u197']","{'foraging': 0.9, 'wild_edibles': 0.8}","{'video': 0.8, 'image': 0.8}","{'u193': 0.8, 'u197': 0.7}","{'wild_edibles': 0.8, 'foraging': 0.9}","""Monsoon mushroom foraging: Safe identification""",2025-05-22 11:10:00,112.0,34.0,21.0,37.9,"['foraging', 'mushrooms', 'identification']",video,420.0,"(20.5937,78.9629)",0.75,0.06,0.19,0.68,243.0,984.3503502780557,long,positive,3,2,foraging
p066,u166,"(15.2993,74.1240)","['u164', 'u168']","{'astronomy': 0.9, 'astrophotography': 0.8}","{'image': 0.9, 'video': 0.7}","{'u164': 0.8, 'u168': 0.7}","{'astronomy': 0.9, 'astrophotography': 0.8}","""Jupiter conjunction with Mars captured tonight""",2025-05-25 23:15:00,247.0,38.0,45.0,37.2,"['astronomy', 'jupiter', 'conjunction']",image,220.0,"(15.2993,74.1240)",0.85,0.02,0.13,0.82,458.0,900.2670169447223,medium,positive,3,2,astronomy
p067,u167,"(30.3165,78.0322)","['u165', 'u169']","{'herbal_medicine': 0.8, 'wellness': 0.9}","{'text': 0.8, 'image': 0.7}","{'u165': 0.7, 'u169': 0.8}","{'herbal_medicine': 0.9, 'wellness': 0.8}","""Traditional Ayurvedic remedies for immunity""",2025-05-24 14:30:00,134.0,29.0,21.0,35.6,"['ayurveda', 'herbal', 'immunity']",text,320.0,"(30.3165,78.0322)",0.76,0.04,0.2,0.71,255.0,933.0170169447223,long,positive,3,2,ayurveda
p068,u168,"(22.7196,75.8577)","['u166', 'u170']","{'glass_blowing': 0.9, 'art_glass': 0.8}","{'video': 0.9, 'image': 0.8}","{'u166': 0.8, 'u170': 0.7}","{'glass_blowing': 0.9, 'art_glass': 0.8}","""Creating hand-blown glass vase masterpiece""",2025-05-23 10:45:00,165.0,33.0,26.0,42.1,"['glassblowing', 'artglass', 'handmade']",video,450.0,"(22.7196,75.8577)",0.83,0.02,0.15,0.8,309.0,960.7670169447223,long,positive,3,2,glassblowing
p069,u169,"(17.3850,78.4867)","['u167', 'u171']","{'paleontology': 0.8, 'fossils': 0.9}","{'image': 0.8, 'text': 0.8}","{'u167': 0.8, 'u171': 0.9}","{'fossils': 0.9, 'paleontology': 0.8}","""Trilobite fossil discovery in local quarry""",2025-05-22 16:20:00,98.0,41.0,19.0,48.3,"['paleontology', 'trilobite', 'fossils']",image,350.0,"(17.3850,78.4867)",0.72,0.06,0.22,0.65,237.0,979.1836836113889,long,positive,3,2,paleontology
p070,u170,"(13.0827,80.2707)","['u168', 'u172']","{'knife_making': 0.9, 'metallurgy': 0.8}","{'video': 0.8, 'image': 0.8}","{'u168': 0.7, 'u172': 0.8}","{'knife_making': 0.9, 'metallurgy': 0.7}","""Forging Damascus steel chef knife""",2025-05-25 18:00:00,187.0,35.0,28.0,39.4,"['knifemaking', 'damascus', 'forging']",video,380.0,"(13.0827,80.2707)",0.8,0.03,0.17,0.76,341.0,905.5170169447223,long,positive,3,2,knifemaking
p071,u171,"(25.5941,85.0979)","['u169', 'u173']","{'tea_culture': 0.8, 'brewing': 0.9}","{'image': 0.7, 'video': 0.8}","{'u169': 0.9, 'u173': 0.6}","{'brewing': 0.9, 'tea_culture': 0.8}","""Perfect cup: Darjeeling tea brewing guide""",2025-05-24 09:15:00,76.0,18.0,12.0,31.7,"['tea', 'darjeeling', 'brewing']",video,290.0,"(25.5941,85.0979)",0.84,0.02,0.14,0.81,148.0,938.2670169447223,medium,positive,3,2,tea
p072,u172,"(19.0176,72.8562)","['u170', 'u174']","{'skateboarding': 0.9, 'street_sports': 0.8}","{'video': 0.9, 'image': 0.6}","{'u170': 0.8, 'u174': 0.9}","{'skateboarding': 0.9, 'street_sports': 0.8}","""Nailed the perfect kickflip down 8-stair""",2025-05-23 17:30:00,298.0,67.0,52.0,21.4,"['skateboarding', 'kickflip', 'street']",video,180.0,"(19.0176,72.8562)",0.91,0.01,0.08,0.89,588.0,954.0170169447223,medium,positive,3,2,skateboarding
p073,u173,"(26.8467,80.9462)","['u171', 'u175']","{'blacksmithing': 0.9, 'ironwork': 0.8}","{'video': 0.8, 'image': 0.8}","{'u171': 0.7, 'u175': 0.8}","{'blacksmithing': 0.9, 'ironwork': 0.8}","""Hand-forged decorative iron gate progress""",2025-05-22 11:40:00,142.0,27.0,23.0,36.8,"['blacksmithing', 'ironwork', 'handforged']",video,410.0,"(26.8467,80.9462)",0.78,0.03,0.19,0.74,265.0,983.8503502780557,long,positive,3,2,blacksmithing
p074,u174,"(12.2958,76.6394)","['u172', 'u176']","{'mushroom_hunting': 0.8, 'foraging': 0.9}","{'image': 0.9, 'text': 0.7}","{'u172': 0.8, 'u176': 0.7}","{'foraging': 0.9, 'mushroom_hunting': 0.8}","""Edible wild mushrooms: Safe identification""",2025-05-25 06:45:00,89.0,34.0,16.0,44.1,"['foraging', 'mushrooms', 'identification']",image,370.0,"(12.2958,76.6394)",0.71,0.07,0.22,0.63,205.0,916.7670169447223,long,positive,3,2,foraging
p075,u175,"(28.2380,83.9956)","['u173', 'u177']","{'ice_climbing': 0.9, 'mountaineering': 0.8}","{'image': 0.8, 'video': 0.8}","{'u173': 0.8, 'u177': 0.9}","{'ice_climbing': 0.9, 'mountaineering': 0.8}","""Frozen waterfall ascent: Technical route""",2025-05-24 05:20:00,216.0,48.0,39.0,46.7,"['iceclimbing', 'waterfall', 'technical']",image,280.0,"(28.2380,83.9956)",0.82,0.04,0.14,0.77,429.0,942.1836836113889,medium,positive,3,2,iceclimbing
p076,u176,"(20.9517,77.7273)","['u174', 'u178']","{'3d_printing': 0.8, 'prototyping': 0.9}","{'video': 0.7, 'image': 0.8}","{'u174': 0.7, 'u178': 0.8}","{'prototyping': 0.9, '3d_printing': 0.8}","""Custom prosthetic hand: Design to print""",2025-05-23 13:25:00,195.0,52.0,34.0,41.2,"['3dprinting', 'prosthetic', 'design']",video,420.0,"(20.9517,77.7273)",0.88,0.02,0.1,0.85,401.0,958.1003502780557,long,positive,3,2,3dprinting
p077,u177,"(16.7049,74.2433)","['u175', 'u179']","{'falconry': 0.9, 'birds_of_prey': 0.8}","{'video': 0.8, 'image': 0.9}","{'u175': 0.9, 'u177': 0.6}","{'falconry': 0.9, 'birds_of_prey': 0.8}","""Training session with young peregrine falcon""",2025-05-22 08:10:00,167.0,31.0,25.0,33.9,"['falconry', 'peregrine', 'training']",video,320.0,"(16.7049,74.2433)",0.79,0.03,0.18,0.75,304.0,987.3503502780557,long,positive,3,2,falconry
p078,u178,"(24.5854,73.7125)","['u176', 'u180']","{'leatherworking': 0.8, 'craftsmanship': 0.9}","{'image': 0.8, 'video': 0.7}","{'u176': 0.8, 'u180': 0.7}","{'leatherworking': 0.9, 'craftsmanship': 0.8}","""Hand-stitched leather messenger bag""",2025-05-25 12:50:00,128.0,24.0,18.0,28.6,"['leatherwork', 'handstitched', 'messenger']",image,260.0,"(24.5854,73.7125)",0.81,0.02,0.17,0.78,230.0,910.6836836113889,medium,positive,3,2,leatherwork
p079,u179,"(11.0168,76.9558)","['u177', 'u181']","{'aquaponics': 0.9, 'sustainable': 0.8}","{'video': 0.8, 'text': 0.7}","{'u177': 0.7, 'u181': 0.8}","{'aquaponics': 0.9, 'sustainable': 0.8}","""Fish and vegetables: Symbiotic system update""",2025-05-24 15:40:00,93.0,26.0,17.0,38.7,"['aquaponics', 'sustainable', 'symbiotic']",video,390.0,"(11.0168,76.9558)",0.75,0.04,0.21,0.7,196.0,931.8503502780557,long,positive,3,2,aquaponics
p080,u180,"(27.5916,95.6622)","['u178', 'u182']","{'extreme_sports': 0.8, 'base_jumping': 0.9}","{'video': 0.9, 'image': 0.7}","{'u178': 0.8, 'u182': 0.9}","{'base_jumping': 0.9, 'extreme_sports': 0.8}","""Wingsuit flight through mountain valley""",2025-05-23 19:20:00,389.0,78.0,61.0,25.3,"['basejumping', 'wingsuit', 'extreme']",video,210.0,"(27.5916,95.6622)",0.93,0.01,0.06,0.91,728.0,952.1836836113889,medium,positive,3,2,basejumping
p081,u181,"(18.5204,73.8567)","['u179', 'u183']","{'fermentation': 0.8, 'food_science': 0.9}","{'image': 0.7, 'text': 0.8}","{'u179': 0.8, 'u183': 0.7}","{'fermentation': 0.9, 'food_science': 0.8}","""Kombucha brewing: Week 3 taste testing""",2025-05-22 18:30:00,87.0,22.0,14.0,32.4,"['fermentation', 'kombucha', 'brewing']",image,290.0,"(18.5204,73.8567)",0.77,0.03,0.2,0.73,173.0,977.0170169447223,medium,positive,3,2,fermentation
p082,u182,"(29.0588,77.0648)","['u180', 'u184']","{'magic_tricks': 0.9, 'entertainment': 0.8}","{'video': 0.9, 'image': 0.5}","{'u180': 0.9, 'u184': 0.6}","{'magic_tricks': 0.9, 'entertainment': 0.8}","""Card manipulation: Advanced sleight tutorial""",2025-05-25 20:45:00,254.0,44.0,31.0,27.8,"['magic', 'cardtricks', 'tutorial']",video,240.0,"(29.0588,77.0648)",0.86,0.02,0.12,0.83,435.0,902.7670169447223,medium,positive,3,2,magic
p083,u183,"(14.9091,78.1559)","['u181', 'u185']","{'geocaching': 0.8, 'treasure_hunting': 0.9}","{'image': 0.8, 'video': 0.6}","{'u181': 0.7, 'u185': 0.8}","{'geocaching': 0.9, 'treasure_hunting': 0.8}","""Hidden cache discovery in ancient ruins""",2025-05-24 11:05:00,103.0,28.0,19.0,35.8,"['geocaching', 'treasurehunt', 'ruins']",image,310.0,"(14.9091,78.1559)",0.84,0.02,0.14,0.81,216.0,936.4336836113889,long,positive,3,2,geocaching
p084,u184,"(23.0225,72.5714)","['u182', 'u186']","{'fire_dancing': 0.9, 'performance': 0.8}","{'video': 0.9, 'image': 0.8}","{'u182': 0.8, 'u186': 0.7}","{'fire_dancing': 0.9, 'performance': 0.8}","""Mesmerizing fire poi performance at beach""",2025-05-23 21:50:00,312.0,59.0,47.0,22.7,"['firedancing', 'poi', 'performance']",video,190.0,"(23.0225,72.5714)",0.9,0.01,0.09,0.88,571.0,949.6836836113889,medium,positive,3,2,firedancing
p085,u185,"(17.6868,83.2185)","['u183', 'u187']","{'butterfly_farming': 0.8, 'lepidoptera': 0.9}","{'image': 0.9, 'video': 0.7}","{'u183': 0.8, 'u187': 0.9}","{'lepidoptera': 0.9, 'butterfly_farming': 0.8}","""Monarch butterfly lifecycle documentation""",2025-05-22 09:55:00,124.0,33.0,22.0,40.6,"['butterfly', 'monarch', 'lifecycle']",image,340.0,"(17.6868,83.2185)",0.82,0.02,0.16,0.79,256.0,985.6003502780557,long,positive,3,2,butterfly
p086,u186,"(21.2787,81.8661)","['u184', 'u188']","{'meteorology': 0.8, 'weather': 0.9}","{'image': 0.7, 'text': 0.8}","{'u184': 0.7, 'u188': 0.8}","{'weather': 0.9, 'meteorology': 0.8}","""Supercell thunderstorm: Formation analysis""",2025-05-25 17:20:00,178.0,47.0,29.0,43.5,"['weather', 'supercell', 'meteorology']",image,380.0,"(21.2787,81.8661)",0.69,0.08,0.23,0.6,359.0,906.1836836113889,long,positive,3,2,weather
p087,u187,"(26.1445,91.7362)","['u185', 'u189']","{'tribal_art': 0.9, 'indigenous': 0.8}","{'image': 0.8, 'video': 0.7}","{'u185': 0.9, 'u187': 0.6}","{'tribal_art': 0.9, 'indigenous': 0.8}","""Traditional Thangka painting: Ancient techniques""",2025-05-24 10:30:00,156.0,41.0,27.0,47.2,"['tribalart', 'thangka', 'traditional']",image,420.0,"(26.1445,91.7362)",0.74,0.05,0.21,0.68,319.0,937.0170169447223,long,positive,3,2,tribalart
p088,u188,"(15.8173,74.4977)","['u186', 'u190']","{'violin_making': 0.9, 'lutherie': 0.8}","{'video': 0.8, 'image': 0.8}","{'u186': 0.8, 'u190': 0.7}","{'violin_making': 0.9, 'lutherie': 0.8}","""Carving violin scroll: Precision craftsmanship""",2025-05-23 14:15:00,94.0,19.0,15.0,34.3,"['violinmaking', 'lutherie', 'craftsmanship']",video,360.0,"(15.8173,74.4977)",0.8,0.02,0.18,0.77,177.0,957.2670169447223,long,positive,3,2,violinmaking
p089,u189,"(19.9975,73.7898)","['u187', 'u191']","{'storm_chasing': 0.8, 'weather': 0.9}","{'video': 0.9, 'image': 0.8}","{'u187': 0.7, 'u191': 0.8}","{'storm_chasing': 0.9, 'weather': 0.8}","""Tornado alley: Close encounter footage""",2025-05-22 19:45:00,267.0,61.0,43.0,29.1,"['stormchasing', 'tornado', 'extreme']",video,260.0,"(19.9975,73.7898)",0.75,0.06,0.19,0.68,518.0,975.7670169447223,medium,positive,3,2,stormchasing
p090,u190,"(28.9845,77.7064)","['u188', 'u192']","{'bone_carving': 0.9, 'traditional_art': 0.8}","{'image': 0.8, 'video': 0.7}","{'u188': 0.8, 'u192': 0.9}","{'bone_carving': 0.9, 'traditional_art': 0.8}","""Intricate scrimshaw on whale bone replica""",2025-05-25 09:20:00,112.0,25.0,18.0,36.7,"['bonecarving', 'scrimshaw', 'traditional']",image,300.0,"(28.9845,77.7064)",0.76,0.03,0.21,0.72,216.0,914.1836836113889,medium,positive,3,2,bonecarving
p091,u191,"(12.9141,74.8560)","['u189', 'u193']","{'cave_exploration': 0.8, 'speleology': 0.9}","{'video': 0.8, 'image': 0.8}","{'u189': 0.8, 'u193': 0.7}","{'speleology': 0.9, 'cave_exploration': 0.8}","""Underground river discovery: 5km passage""",2025-05-24 07:40:00,189.0,44.0,32.0,49.8,"['caving', 'speleology', 'underground']",video,460.0,"(12.9141,74.8560)",0.78,0.04,0.18,0.73,373.0,939.8503502780557,long,positive,3,2,caving
p092,u192,"(22.3072,73.1812)","['u190', 'u194']","{'sand_art': 0.9, 'ephemeral': 0.8}","{'image': 0.9, 'video': 0.8}","{'u190': 0.9, 'u192': 0.6}","{'sand_art': 0.9, 'ephemeral': 0.8}","""Intricate mandala carved in beach sand""",2025-05-23 16:00:00,203.0,37.0,31.0,21.9,"['sandart', 'mandala', 'ephemeral']",image,170.0,"(22.3072,73.1812)",0.87,0.01,0.12,0.85,370.0,955.5170169447223,medium,positive,3,2,sandart
p093,u193,"(25.3176,82.9739)","['u191', 'u195']","{'insect_photography': 0.8, 'macro': 0.9}","{'image': 0.9, 'video': 0.6}","{'u191': 0.7, 'u195': 0.8}","{'macro': 0.9, 'insect_photography': 0.8}","""Stunning dragonfly wing detail macro shot""",2025-05-22 12:30:00,145.0,29.0,24.0,31.5,"['macro', 'dragonfly', 'photography']",image,230.0,"(25.3176,82.9739)",0.85,0.02,0.13,0.82,275.0,983.0170169447223,medium,positive,3,2,macro
p094,u194,"(16.3067,80.4365)","['u192', 'u196']","{'juggling': 0.9, 'circus_arts': 0.8}","{'video': 0.9, 'image': 0.6}","{'u192': 0.8, 'u194': 0.7}","{'juggling': 0.9, 'circus_arts': 0.8}","""Seven ball cascade: Perfect rhythm achieved""",2025-05-25 14:10:00,176.0,32.0,26.0,24.8,"['juggling', 'cascade', 'circus']",video,200.0,"(16.3067,80.4365)",0.89,0.01,0.1,0.87,318.0,909.3503502780557,medium,positive,3,2,juggling
p095,u195,"(27.8974,78.0880)","['u193', 'u197']","{'crystal_growing': 0.8, 'chemistry': 0.9}","{'image': 0.7, 'video': 0.8}","{'u193': 0.8, 'u197': 0.9}","{'chemistry': 0.9, 'crystal_growing': 0.8}","""Perfect copper sulfate crystals after 30 days""",2025-05-24 16:55:00,98.0,35.0,20.0,42.3,"['crystals', 'chemistry', 'coppersulfate']",image,350.0,"(27.8974,78.0880)",0.73,0.05,0.22,0.67,228.0,930.6003502780557,long,positive,3,2,crystals
p066,u166,"(15.3173,75.7139)","['u164', 'u168']","{'yoga': 0.9, 'wellness': 0.8}","{'video': 0.8, 'image': 0.9}","{'u164': 0.8, 'u168': 0.7}","{'yoga': 0.9, 'wellness': 0.8}","""Morning yoga flow for flexibility""",2025-05-25 06:15:00,143.0,28.0,22.0,25.3,"['yoga', 'morning', 'flexibility']",video,320.0,"(15.3173,75.7139)",0.85,0.02,0.13,0.82,265.0,917.2670169447223,long,positive,3,2,yoga
p067,u167,"(30.7333,76.7794)","['u165', 'u169']","{'vintage_cars': 0.8, 'restoration': 0.9}","{'image': 0.9, 'video': 0.8}","{'u165': 0.9, 'u169': 0.6}","{'restoration': 0.9, 'vintage_cars': 0.8}","""1967 Mustang engine rebuild complete""",2025-05-24 18:30:00,187.0,41.0,29.0,38.7,"['vintage', 'mustang', 'restoration']",image,280.0,"(30.7333,76.7794)",0.88,0.02,0.1,0.85,356.0,929.0170169447223,medium,positive,3,2,vintage
p068,u168,"(13.0827,80.2707)","['u166', 'u170']","{'astronomy': 0.9, 'stargazing': 0.8}","{'image': 0.8, 'text': 0.7}","{'u166': 0.7, 'u170': 0.8}","{'astronomy': 0.9, 'stargazing': 0.8}","""Jupiter and Saturn conjunction tonight""",2025-05-23 21:45:00,226.0,52.0,38.0,42.1,"['astronomy', 'jupiter', 'conjunction']",image,240.0,"(13.0827,80.2707)",0.83,0.03,0.14,0.79,444.0,949.7670169447223,medium,positive,3,2,astronomy
p069,u169,"(22.3072,73.1812)","['u167', 'u171']","{'sustainable_fashion': 0.8, 'upcycling': 0.9}","{'image': 0.8, 'video': 0.7}","{'u167': 0.8, 'u171': 0.9}","{'upcycling': 0.9, 'sustainable_fashion': 0.8}","""Transforming old jeans into trendy bag""",2025-05-22 12:20:00,164.0,35.0,27.0,31.6,"['upcycling', 'fashion', 'sustainable']",image,190.0,"(22.3072,73.1812)",0.81,0.03,0.16,0.77,315.0,983.1836836113889,medium,positive,3,2,upcycling
p070,u170,"(17.4065,78.4772)","['u168', 'u172']","{'martial_arts': 0.9, 'karate': 0.8}","{'video': 0.9, 'image': 0.6}","{'u168': 0.8, 'u172': 0.7}","{'karate': 0.9, 'martial_arts': 0.8}","""Black belt grading preparation routine""",2025-05-25 17:00:00,98.0,24.0,14.0,33.9,"['karate', 'blackbelt', 'training']",video,360.0,"(17.4065,78.4772)",0.76,0.04,0.2,0.71,188.0,906.5170169447223,long,positive,3,2,karate
p071,u171,"(26.8206,75.8137)","['u169', 'u173']","{'coffee_roasting': 0.9, 'specialty': 0.8}","{'image': 0.8, 'video': 0.7}","{'u169': 0.7, 'u173': 0.8}","{'coffee_roasting': 0.9, 'specialty': 0.8}","""Ethiopian beans: Perfect roast profile""",2025-05-24 09:45:00,132.0,29.0,18.0,27.4,"['coffee', 'roasting', 'ethiopian']",image,220.0,"(26.8206,75.8137)",0.84,0.02,0.14,0.81,244.0,937.7670169447223,medium,positive,3,2,coffee
p072,u172,"(12.2958,76.6394)","['u170', 'u174']","{'hydroponics': 0.8, 'urban_farming': 0.9}","{'video': 0.8, 'image': 0.8}","{'u170': 0.8, 'u174': 0.7}","{'urban_farming': 0.9, 'hydroponics': 0.8}","""Vertical lettuce farm in apartment balcony""",2025-05-23 14:10:00,109.0,33.0,21.0,36.2,"['hydroponics', 'urban', 'farming']",video,410.0,"(12.2958,76.6394)",0.78,0.03,0.19,0.74,238.0,957.3503502780557,long,positive,3,2,hydroponics
p073,u173,"(25.5941,85.0979)","['u171', 'u175']","{'ice_climbing': 0.9, 'mountaineering': 0.7}","{'image': 0.9, 'video': 0.8}","{'u171': 0.8, 'u175': 0.9}","{'ice_climbing': 0.9, 'mountaineering': 0.7}","""Frozen waterfall ascent: Technical route""",2025-05-22 06:30:00,241.0,47.0,35.0,46.8,"['iceclimbing', 'frozen', 'technical']",image,300.0,"(25.5941,85.0979)",0.8,0.05,0.15,0.74,440.0,989.0170169447223,medium,positive,3,2,iceclimbing
